src,dst,overlap_days,days_within_km,mean_distance_km,files_used
665111129,440282000,678,5,5109.609505359149,2922
740358000,441864000,2094,0,3343.6706251533624,2922
701000627,224491000,1938,0,2023.812616168805,2922
441864000,740372000,1868,0,4364.329258947206,2922
740344000,440899000,1201,0,3410.6656586531135,2922
