MMSI,candidate_count,max_score,mean_score
905108098,1,14.933841705322266,14.933841705322266
412472399,1,14.93313694000244,14.93313694000244
238598010,1,14.93212890625,14.93212890625
412331602,1,14.93212890625,14.93212890625
412436469,1,14.928500175476074,14.928500175476074
412451244,1,14.928500175476074,14.928500175476074
412321053,1,14.922959327697754,14.922959327697754
412467837,1,14.922959327697754,14.922959327697754
412331693,1,14.921698570251465,14.921698570251465
412436406,1,14.921698570251465,14.921698570251465
227480000,1,14.912870407104492,14.912870407104492
412331807,1,14.912063598632812,14.912063598632812
440100368,1,14.912063598632812,14.912063598632812
888810972,1,14.908845901489258,14.908845901489258
412349355,1,14.908814430236816,14.908814430236816
412322484,1,14.90871810913086,14.90871810913086
412422065,1,14.90871810913086,14.90871810913086
15201,1,14.907232284545898,14.907232284545898
412322501,1,14.907232284545898,14.907232284545898
440152550,1,14.902054786682127,14.902054786682127
800049974,1,14.902054786682127,14.902054786682127
271072091,1,14.899520874023438,14.899520874023438
369519000,1,14.899520874023438,14.899520874023438
412061037,1,14.896636962890623,14.896636962890623
412448746,1,14.896636962890623,14.896636962890623
440027420,1,14.88922882080078,14.88922882080078
224005830,1,14.887773513793944,14.887773513793944
800036171,1,14.887773513793944,14.887773513793944
271073074,1,14.886993408203123,14.886993408203123
367133080,1,14.886993408203123,14.886993408203123
235103397,1,14.884960174560549,14.884960174560549
412410322,1,14.884960174560549,14.884960174560549
412432592,1,14.883111953735352,14.883111953735352
412000923,1,14.881624221801758,14.881624221801758
235065442,1,14.880895614624023,14.880895614624023
413000179,1,14.880895614624023,14.880895614624023
412082569,1,14.876785278320312,14.876785278320312
412427396,1,14.876785278320312,14.876785278320312
412327406,1,14.875030517578123,14.875030517578123
227301390,1,14.874412536621094,14.874412536621094
412213972,1,14.874412536621094,14.874412536621094
200007910,1,14.873941421508787,14.873941421508787
412450027,1,14.873941421508787,14.873941421508787
211315220,1,14.873003959655762,14.873003959655762
412431564,1,14.873003959655762,14.873003959655762
412425192,1,14.864188194274902,14.864188194274902
998508450,1,14.864188194274902,14.864188194274902
412482661,1,14.855239868164062,14.855239868164062
988005881,1,14.855239868164062,14.855239868164062
412444756,1,14.854769706726074,14.854769706726074
259127000,1,14.852089881896973,14.852089881896973
263401250,1,14.852089881896973,14.852089881896973
224063280,1,14.849864959716797,14.849864959716797
412320152,1,14.849864959716797,14.849864959716797
912022008,1,14.846899032592772,14.846899032592772
247252280,1,14.843465805053713,14.843465805053713
859000000,1,14.843465805053713,14.843465805053713
412006566,1,14.842869758605955,14.842869758605955
413002668,1,14.841261863708496,14.841261863708496
431008269,1,14.841261863708496,14.841261863708496
413001153,1,14.830281257629396,14.830281257629396
412322468,1,14.826847076416016,14.826847076416016
250003659,1,14.826789855957031,14.826789855957031
412348429,1,14.826789855957031,14.826789855957031
271062053,1,14.823202133178713,14.823202133178713
412435602,1,14.823202133178713,14.823202133178713
412324368,1,14.821513175964355,14.821513175964355
412469099,1,14.821513175964355,14.821513175964355
415131223,1,14.804768562316896,14.804768562316896
412015016,1,14.80122184753418,14.80122184753418
408906921,1,14.800617218017578,14.800617218017578
412425912,1,14.79773235321045,14.79773235321045
412412485,1,14.797412872314451,14.797412872314451
224169260,1,14.79628562927246,14.79628562927246
412436759,1,14.79628562927246,14.79628562927246
412330228,1,14.793438911437988,14.793438911437988
408907001,1,14.786908149719238,14.786908149719238
412332987,1,14.786908149719238,14.786908149719238
412438058,1,14.786727905273438,14.786727905273438
412823701,1,14.786005973815918,14.786005973815918
440105940,1,14.786005973815918,14.786005973815918
412331973,1,14.785234451293944,14.785234451293944
412431373,1,14.785234451293944,14.785234451293944
412061919,1,14.784860610961914,14.784860610961914
412320329,1,14.784408569335938,14.784408569335938
200007420,1,14.782609939575195,14.782609939575195
257034520,1,14.782609939575195,14.782609939575195
366756780,1,14.780929565429688,14.780929565429688
412060910,1,14.780929565429688,14.780929565429688
412322579,1,14.780445098876951,14.780445098876951
412500041,1,14.780445098876951,14.780445098876951
412304458,1,14.777076721191406,14.777076721191406
412451798,1,14.777076721191406,14.777076721191406
412205361,1,14.77458381652832,14.77458381652832
412420965,1,14.77458381652832,14.77458381652832
219633000,1,14.773252487182615,14.773252487182615
251139640,1,14.773252487182615,14.773252487182615
211315630,1,14.769739151000977,14.769739151000977
412332426,1,14.769739151000977,14.769739151000977
412287234,1,14.768998146057127,14.768998146057127
800807586,1,14.768998146057127,14.768998146057127
235002490,1,14.766740798950195,14.766740798950195
251163000,1,14.766740798950195,14.766740798950195
408906866,1,14.766657829284668,14.766657829284668
412214118,1,14.766657829284668,14.766657829284668
412415585,1,14.764799118041992,14.764799118041992
412420204,1,14.764799118041992,14.764799118041992
412123462,1,14.761831283569336,14.761831283569336
412281243,1,14.761831283569336,14.761831283569336
235105723,1,14.76085090637207,14.76085090637207
235101597,1,14.759580612182615,14.759580612182615
800050919,1,14.759580612182615,14.759580612182615
440122540,1,14.758779525756836,14.758779525756836
800049142,1,14.758779525756836,14.758779525756836
111888666,1,14.751066207885742,14.751066207885742
200019212,1,14.746099472045898,14.746099472045898
257621800,1,14.746099472045898,14.746099472045898
412412353,1,14.74538230895996,14.74538230895996
413416470,1,14.74538230895996,14.74538230895996
257115640,1,14.744680404663086,14.744680404663086
900005096,1,14.744680404663086,14.744680404663086
440505210,1,14.742762565612791,14.742762565612791
412201726,1,14.740189552307127,14.740189552307127
412424692,1,14.740189552307127,14.740189552307127
412365594,1,14.739221572875977,14.739221572875977
412438606,1,14.739221572875977,14.739221572875977
211101000,1,14.73880386352539,14.73880386352539
412328277,1,14.736946105957031,14.736946105957031
412331715,1,14.736946105957031,14.736946105957031
412450737,1,14.733379364013672,14.733379364013672
440110190,1,14.733379364013672,14.733379364013672
412432834,1,14.718801498413086,14.718801498413086
770576115,1,14.718801498413086,14.718801498413086
412201114,1,14.71369743347168,14.71369743347168
412423397,1,14.71369743347168,14.71369743347168
900000515,1,14.713272094726562,14.713272094726562
412332949,1,14.708690643310549,14.708690643310549
412413983,1,14.708690643310549,14.708690643310549
412323179,1,14.707386016845703,14.707386016845703
412402526,1,14.707386016845703,14.707386016845703
207828530,1,14.704755783081056,14.704755783081056
412433115,1,14.704755783081056,14.704755783081056
412432057,1,14.70118236541748,14.70118236541748
412469299,1,14.70118236541748,14.70118236541748
251298110,1,14.699386596679688,14.699386596679688
257171220,1,14.699386596679688,14.699386596679688
247064760,1,14.688844680786133,14.688844680786133
257939600,1,14.688844680786133,14.688844680786133
412413046,1,14.687971115112305,14.687971115112305
900000381,1,14.687971115112305,14.687971115112305
251841240,1,14.686279296875,14.686279296875
820080225,1,14.686279296875,14.686279296875
235015331,1,14.68190574645996,14.68190574645996
412210233,1,14.68190574645996,14.68190574645996
412422974,1,14.681655883789062,14.681655883789062
412425373,1,14.681655883789062,14.681655883789062
219006005,1,14.680464744567873,14.680464744567873
412359181,1,14.679620742797852,14.679620742797852
412908815,1,14.679620742797852,14.679620742797852
227875000,1,14.677330017089844,14.677330017089844
412327811,1,14.677330017089844,14.677330017089844
200015785,1,14.672483444213867,14.672483444213867
412035342,1,14.672483444213867,14.672483444213867
412426698,1,14.67234230041504,14.67234230041504
227144500,1,14.671648025512695,14.671648025512695
412412276,1,14.671648025512695,14.671648025512695
412444954,1,14.662827491760254,14.662827491760254
800038459,1,14.662827491760254,14.662827491760254
247140220,1,14.662010192871094,14.662010192871094
412449674,1,14.662010192871094,14.662010192871094
247122350,1,14.658287048339844,14.658287048339844
412432573,1,14.658287048339844,14.658287048339844
601615000,1,14.656449317932127,14.656449317932127
768545566,1,14.656449317932127,14.656449317932127
412349087,1,14.655781745910645,14.655781745910645
412574495,1,14.655781745910645,14.655781745910645
257039740,1,14.653666496276855,14.653666496276855
900030178,1,14.653666496276855,14.653666496276855
200018197,1,14.647501945495604,14.647501945495604
412349601,1,14.647501945495604,14.647501945495604
412423804,1,14.635295867919922,14.635295867919922
251850110,1,14.633782386779783,14.633782386779783
412432732,1,14.633782386779783,14.633782386779783
231030000,1,14.633578300476074,14.633578300476074
412470207,1,14.633578300476074,14.633578300476074
200000581,1,14.626959800720217,14.626959800720217
431769000,1,14.626959800720217,14.626959800720217
412478087,1,14.623780250549316,14.623780250549316
412574150,1,14.623780250549316,14.623780250549316
245744000,1,14.621694564819336,14.621694564819336
412422223,1,14.621694564819336,14.621694564819336
412060622,1,14.61487865447998,14.61487865447998
412333351,1,14.614055633544922,14.614055633544922
412451351,1,14.614055633544922,14.614055633544922
412215178,1,14.61171531677246,14.61171531677246
412423816,1,14.61171531677246,14.61171531677246
408906922,1,14.607599258422852,14.607599258422852
412286151,1,14.60573387145996,14.60573387145996
412364415,1,14.60573387145996,14.60573387145996
247063630,1,14.603303909301758,14.603303909301758
257563500,1,14.600558280944824,14.600558280944824
412432636,1,14.600558280944824,14.600558280944824
412154840,1,14.593305587768556,14.593305587768556
800032646,1,14.593305587768556,14.593305587768556
412366347,1,14.589248657226562,14.589248657226562
412330332,1,14.588648796081545,14.588648796081545
412335799,1,14.588648796081545,14.588648796081545
247070610,1,14.583815574645996,14.583815574645996
800000906,1,14.583815574645996,14.583815574645996
240352000,1,14.57851791381836,14.57851791381836
910060621,1,14.57851791381836,14.57851791381836
9020642,1,14.575661659240724,14.575661659240724
412417414,1,14.575661659240724,14.575661659240724
228921000,1,14.575034141540527,14.575034141540527
257880500,1,14.575034141540527,14.575034141540527
412364895,1,14.572420120239258,14.572420120239258
412366239,1,14.572420120239258,14.572420120239258
412479226,1,14.571521759033203,14.571521759033203
412856987,1,14.571521759033203,14.571521759033203
440158640,1,14.567068099975586,14.567068099975586
412450625,1,14.563495635986328,14.563495635986328
414237906,1,14.563495635986328,14.563495635986328
412322545,1,14.563358306884766,14.563358306884766
412333365,1,14.563358306884766,14.563358306884766
200005498,1,14.562858581542969,14.562858581542969
412070185,1,14.562858581542969,14.562858581542969
224011550,1,14.560568809509276,14.560568809509276
800038054,1,14.560568809509276,14.560568809509276
227127700,1,14.558523178100586,14.558523178100586
900300579,1,14.558523178100586,14.558523178100586
412322778,1,14.553716659545898,14.553716659545898
701006071,1,14.553716659545898,14.553716659545898
224044230,1,14.550322532653809,14.550322532653809
412366547,1,14.54018783569336,14.54018783569336
235104839,1,14.539518356323242,14.539518356323242
224031980,1,14.537975311279297,14.537975311279297
412332872,1,14.537975311279297,14.537975311279297
800044094,1,14.535360336303713,14.535360336303713
412000329,1,14.533930778503418,14.533930778503418
