src,dst,overlap_days,days_within_km,mean_distance_km,src_days_active,dst_days_active,overlap_ratio_days,close_ratio_days,files_used
412000690,412325200,257,60,,734,444,0.5788288288288288,0.1351351351351351,2922
15201,412322501,56,16,,126,372,0.4444444444444444,0.1269841269841269,2922
412061791,412508302,73,5,,182,342,0.4010989010989011,0.0274725274725274,2922
412427363,412432384,66,3,,431,355,0.1859154929577464,0.0084507042253521,2922
412425192,998508450,44,3,,328,220,0.2,0.0136363636363636,2922
978925333,415131223,187,1,,515,486,0.3847736625514403,0.0020576131687242,2922
